Unnamed: 0,Known As,Full Name,Overall,Potential,Value(in Euro),Positions Played,Best Position,Nationality,Image Link,Age,Height(in cm),Weight(in kg),TotalStats,BaseStats,Club Name,Wage(in Euro),Release Clause,Club Position,Contract Until,Club Jersey Number,Joined On,On Loan,Preferred Foot,Weak Foot Rating,Skill Moves,International Reputation,National Team Name,National Team Image Link,National Team Position,National Team Jersey Number,Attacking Work Rate,Defensive Work Rate,random_var
17981,A. Gauthier,Antoine Gauthier,53,71,240000,CM,CAM,France,https://cdn.sofifa.net/players/271/735/23_60.png,18,176,66,1481,304,AS Saint-Étienne,500,582000,RES,2025,38,2022,-,Left,2,2,1,-,https://cdn.sofifa.net/flags/fr.png,-,-,Medium,Medium,0.5464178366719858
17982,G. Samaké,Gaoussou Samaké,53,58,130000,"LWB,LM",LWB,Côte d'Ivoire,https://cdn.sofifa.net/players/265/592/23_60.png,24,168,62,1399,303,D.C. United,1000,205000,RES,2023,2,2021,-,Left,2,3,1,-,-,-,-,Medium,Medium,0.9047248071986638
17986,J. Gbode,Joseph Gbode,53,67,220000,"ST,LW",ST,England,https://cdn.sofifa.net/players/265/597/23_60.png,17,180,71,1306,293,Gillingham,500,523000,SUB,2023,29,2021,-,Right,3,2,1,-,https://cdn.sofifa.net/flags/gb-eng.png,-,-,Medium,Medium,0.8377561686680822
17988,C. Finney,Charlie Finney,53,62,200000,CM,CAM,England,https://cdn.sofifa.net/players/269/949/23_60.png,18,176,63,1440,309,Crewe Alexandra,700,390000,SUB,2023,24,2022,-,Left,3,2,1,-,https://cdn.sofifa.net/flags/gb-eng.png,-,-,Medium,Medium,0.9973662077635791
17989,R. Radtke,Raphael Radtke,53,70,220000,GK,GK,Switzerland,https://cdn.sofifa.net/players/259/199/23_60.png,20,188,73,853,290,FC Luzern,1000,457000,RES,2023,44,2020,-,Right,2,1,1,-,https://cdn.sofifa.net/flags/ch.png,-,-,Medium,Medium,0.6126619585079243
17994,K. Suzuki,Keita Suzuki,53,58,130000,"LWB,LM",LWB,Japan,https://cdn.sofifa.net/players/267/399/23_60.png,24,172,70,1354,288,Daegu FC,1000,172000,SUB,2022,18,2022,-,Left,3,2,1,-,https://cdn.sofifa.net/flags/jp.png,-,-,Medium,Medium,0.645953257358945
17995,S. Weirauch,Szymon Weirauch,53,73,230000,GK,GK,Poland,https://cdn.sofifa.net/players/263/763/23_60.png,18,190,76,856,297,Zagłębie Lubin,500,541000,SUB,2025,22,2021,-,Right,2,1,1,-,https://cdn.sofifa.net/flags/pl.png,-,-,Medium,Medium,0.48546308633368784
18000,G. Mortensen,Gustav Mortensen,53,70,230000,LWB,LWB,Denmark,https://cdn.sofifa.net/players/270/973/23_60.png,18,175,70,1322,284,Lyngby BK,500,431000,RES,2025,25,2021,-,Left,3,2,1,-,https://cdn.sofifa.net/flags/dk.png,-,-,Medium,Medium,0.44934903130760606
18002,W. Richmond,Will Richmond,53,60,190000,LM,RM,United States,https://cdn.sofifa.net/players/266/340/23_60.png,22,178,77,1259,287,San Jose Earthquakes,1000,323000,SUB,2025,20,2022,-,Right,4,2,1,-,https://cdn.sofifa.net/flags/us.png,-,-,Medium,Low,0.4081544059234712
18004,J. Whitworth,Joe Whitworth,53,76,275000,GK,GK,England,https://cdn.sofifa.net/players/271/191/23_60.png,18,183,70,858,294,Crystal Palace,600,798000,RES,2023,41,2021,-,Right,2,1,1,-,https://cdn.sofifa.net/flags/gb-eng.png,-,-,Medium,Medium,0.8309079163337666
18005,H. Bunker,Harvey Bunker,53,62,200000,CM,CAM,England,https://cdn.sofifa.net/players/257/364/23_60.png,19,183,74,1492,319,Forest Green Rovers,1000,390000,SUB,2023,27,2020,-,Right,3,2,1,-,https://cdn.sofifa.net/flags/gb-eng.png,-,-,Low,High,0.5229940776027572
18007,N. Quiñónes,Nelson Quiñónes,53,66,220000,"LW,RW",CAM,Colombia,https://cdn.sofifa.net/players/270/955/23_60.png,19,175,67,1336,292,Houston Dynamo,850,457000,RES,2023,21,2021,-,Right,4,3,1,-,https://cdn.sofifa.net/flags/co.png,-,-,High,Medium,0.4142126575783107
18010,O. Wolff,Owen Wolff,53,75,300000,"RM,CM",RM,United States,https://cdn.sofifa.net/players/269/151/23_60.png,17,175,66,1301,278,Austin FC,500,750000,SUB,2025,33,2021,-,Right,2,3,1,-,https://cdn.sofifa.net/flags/us.png,-,-,High,Low,0.7919939832144272
18011,D. Markovic,Dalibor Markovic,53,61,200000,LB,LB,Australia,https://cdn.sofifa.net/players/261/215/23_60.png,20,173,70,1280,278,Western United FC,500,290000,SUB,2023,12,2021,-,Left,2,2,1,-,https://cdn.sofifa.net/flags/au.png,-,-,Medium,Medium,0.9115970456494605
18013,G. Marks,George Marks,53,61,180000,GK,GK,United States,https://cdn.sofifa.net/players/267/874/23_60.png,22,185,80,891,304,Charlotte FC,800,297000,SUB,2022,31,2022,-,Right,2,1,1,-,https://cdn.sofifa.net/flags/us.png,-,-,Medium,Medium,0.5748411779450536
18014,J. Ardila,José Ardila,53,73,250000,CM,CAM,Venezuela,https://cdn.sofifa.net/players/268/892/23_60.png,16,178,70,1469,312,Estudiantes de Mérida,500,788000,SUB,2024,36,2022,-,Right,3,2,1,-,https://cdn.sofifa.net/flags/ve.png,-,-,Medium,Medium,0.7180459444217264
18015,M. Arena,Matteo Arena,53,63,190000,CB,CB,Italy,https://cdn.sofifa.net/players/245/860/23_60.png,23,184,82,1271,279,SPAL,550,333000,RES,2025,18,2022,-,Right,3,2,1,-,https://cdn.sofifa.net/flags/it.png,-,-,Medium,Medium,0.6114550233473015
18016,H. Al Zahrani,Hazim Al Zahrani,53,60,180000,"LWB,LB",LWB,Saudi Arabia,https://cdn.sofifa.net/players/259/940/23_60.png,23,171,65,1364,294,Al Khaleej,4000,0,LWB,2023,16,2019,YES,Left,3,2,1,-,https://cdn.sofifa.net/flags/sa.png,-,-,Medium,Medium,0.879257779366421
18017,L. Sonzogni,Luca Sonzogni,53,68,190000,GK,GK,Italy,https://cdn.sofifa.net/players/271/210/23_60.png,17,183,72,896,305,Brescia,500,413000,SUB,2025,22,2022,-,Right,2,1,1,-,https://cdn.sofifa.net/flags/it.png,-,-,Medium,Medium,0.44844272658922313
18018,A. Jercălău,Andrei Jercălău,53,72,210000,GK,GK,Romania,https://cdn.sofifa.net/players/269/418/23_60.png,17,184,75,866,294,Petrolul Ploiești,500,415000,RES,2023,35,2021,-,Right,2,1,1,-,https://cdn.sofifa.net/flags/ro.png,-,-,Medium,Medium,0.9132473421244403
18019,M. Wyparło,Michael Wyparło,53,68,210000,CDM,CB,Poland,https://cdn.sofifa.net/players/262/249/23_60.png,18,190,74,1405,305,PGE FKS Stal Mielec,500,415000,RES,2023,39,2021,-,Right,3,2,1,-,https://cdn.sofifa.net/flags/pl.png,-,-,Medium,Medium,0.5695333472411257
18025,A. Crivac,Alexandru Crivac,53,69,230000,"CDM,CM",CDM,Romania,https://cdn.sofifa.net/players/248/678/23_60.png,20,191,73,1380,308,Rapid București,1000,454000,RES,2025,26,2022,-,Right,2,2,1,-,https://cdn.sofifa.net/flags/ro.png,-,-,Medium,Medium,0.7565769785779636
18026,D. Meitei,Denechandra Meitei,53,53,80000,LB,LB,India,https://cdn.sofifa.net/players/257/894/23_60.png,28,175,65,1380,298,Odisha FC,500,0,SUB,2023,30,2020,YES,Left,3,2,1,-,-,-,-,Medium,Medium,0.7639291379129395
18029,P. Shrivas,Parag Shrivas,52,56,100000,"RB,CB,LB",RB,India,https://cdn.sofifa.net/players/256/304/23_60.png,25,180,73,1309,288,Bengaluru FC,500,143000,SUB,2025,14,2019,-,Right,4,2,1,-,-,-,-,High,Medium,0.5384516315150522
18031,D. Sala,David Sala,52,72,210000,CDM,CDM,Romania,https://cdn.sofifa.net/players/271/154/23_60.png,17,180,73,1365,294,Universitatea Craiova,500,494000,RES,2024,35,2022,-,Right,2,2,1,-,https://cdn.sofifa.net/flags/ro.png,-,-,Medium,High,0.9152563564205047
18032,C. Brann,Conor Brann,52,69,180000,GK,GK,Republic of Ireland,https://cdn.sofifa.net/players/271/667/23_60.png,19,193,80,892,293,Swindon Town,750,428000,SUB,2023,25,2022,-,Right,1,1,1,-,-,-,-,Medium,Medium,0.6944701073801919
18036,G. Lillienberg,Gustav Lillienberg,52,70,180000,GK,GK,Sweden,https://cdn.sofifa.net/players/266/806/23_60.png,18,186,74,882,298,IFK Göteborg,500,338000,SUB,2022,31,2022,-,Right,2,1,1,-,https://cdn.sofifa.net/flags/se.png,-,-,Medium,Medium,0.8981617216215702
18037,J. Karadogan,Jack Karadogan,52,66,180000,CM,CAM,Wales,https://cdn.sofifa.net/players/268/350/23_60.png,18,177,80,1428,308,Newport County,850,428000,RES,2023,35,2021,-,Right,3,2,1,-,https://cdn.sofifa.net/flags/gb-wls.png,-,-,Medium,Medium,0.9669376569050502
18038,A. Morosoli,Attilio Morosoli,52,70,170000,GK,GK,Switzerland,https://cdn.sofifa.net/players/263/741/23_60.png,17,180,74,856,287,FC Lugano,500,353000,RES,2023,12,2019,-,Right,2,1,1,-,https://cdn.sofifa.net/flags/ch.png,-,-,Medium,Medium,0.95686947888557
18039,K. Paulsen,Kristoffer Paulsen,52,74,240000,CB,CB,Norway,https://cdn.sofifa.net/players/259/129/23_60.png,18,192,82,1180,247,Viking FK,500,540000,SUB,2023,34,2020,-,Right,2,2,1,-,https://cdn.sofifa.net/flags/no.png,-,-,Low,Medium,0.6791737026340651
18040,M. Jobe,Mamadou Jobe,52,63,160000,CB,CB,England,https://cdn.sofifa.net/players/262/714/23_60.png,19,185,77,1257,273,Cambridge United,650,312000,RES,2023,30,2021,-,Right,3,2,1,-,https://cdn.sofifa.net/flags/gb-eng.png,-,-,Medium,Medium,0.7715742602810897
18041,O. Tipton,Oliver Tipton,52,67,170000,CB,CB,England,https://cdn.sofifa.net/players/265/527/23_60.png,18,185,74,1366,278,Wolverhampton Wanderers,2000,429000,RES,2023,61,2020,-,Right,3,2,1,-,https://cdn.sofifa.net/flags/gb-eng.png,-,-,Medium,Medium,0.7965846082386944
18042,Kim Ryun Seong,Ryun Seong Kim,52,66,180000,LB,LB,Korea Republic,https://cdn.sofifa.net/players/261/122/23_60.png,20,175,62,1353,279,Sangju Sangmu FC,800,0,SUB,2023,38,2020,YES,Left,2,2,1,-,-,-,-,Medium,Medium,0.7278018141943059
18043,M. Gould,Matt Gould,52,55,0,GK,GK,New Zealand,https://cdn.sofifa.net/players/225/581/23_60.png,28,189,77,980,298,Free agent,0,0,-,-,-,2022,-,Right,2,1,1,New Zealand,https://cdn.sofifa.net/flags/nz.png,SUB,23,Medium,Medium,0.8332422459885448
18044,D. Davies,Dan Davies,52,69,190000,LWB,LWB,Wales,https://cdn.sofifa.net/players/266/757/23_60.png,17,180,76,1342,298,Wrexham AFC,500,527000,RES,2023,35,2022,-,Left,3,2,1,-,https://cdn.sofifa.net/flags/gb-wls.png,-,-,Medium,Medium,0.9327793974308588
18045,R. Fay,Ross Fay,52,60,170000,CM,RM,Republic of Ireland,https://cdn.sofifa.net/players/264/513/23_60.png,19,168,71,1519,326,St. Patrick's Athletic,500,298000,SUB,2022,30,2021,-,Right,2,2,1,-,-,-,-,Medium,Medium,0.864953201375643
18046,S. McSweeney,Seán McSweeney,52,54,100000,"ST,CAM",CAM,Republic of Ireland,https://cdn.sofifa.net/players/228/107/23_60.png,24,180,77,1414,293,Shelbourne FC,500,163000,RES,2022,30,2022,-,Right,3,2,1,-,-,-,-,Medium,Low,0.7447178233637618
18047,Z. Guinan,Zac Guinan,52,70,200000,ST,ST,England,https://cdn.sofifa.net/players/271/115/23_60.png,18,185,80,1277,267,Cheltenham Town,600,475000,RES,2023,29,2022,-,Right,3,2,1,-,https://cdn.sofifa.net/flags/gb-eng.png,-,-,Medium,Medium,0.5718455898956406
18048,G. Beavers,Gavin Beavers,52,76,230000,GK,GK,United States,https://cdn.sofifa.net/players/271/112/23_60.png,17,193,83,806,287,Real Salt Lake,500,564000,RES,2023,35,2022,-,Right,2,1,1,-,https://cdn.sofifa.net/flags/us.png,-,-,Medium,Medium,0.6448250030351089
18049,Guo Hanru,Hanru Guo,52,59,140000,GK,GK,China PR,https://cdn.sofifa.net/players/261/895/23_60.png,22,193,80,835,289,Hebei FC,1000,245000,SUB,2023,18,2021,-,Right,3,1,1,-,-,-,-,Medium,Medium,0.5120533737663631
18050,M. Connelly,Matthew Connelly,52,69,180000,GK,GK,Scotland,https://cdn.sofifa.net/players/271/110/23_60.png,19,179,75,840,275,Motherwell,500,428000,SUB,2024,31,2022,-,Right,3,1,1,-,https://cdn.sofifa.net/flags/gb-sct.png,-,-,Medium,Medium,0.42787815525253925
18051,A. Longmire,Ahmed Longmire,52,60,170000,CB,CB,United States,https://cdn.sofifa.net/players/271/109/23_60.png,22,191,86,1198,263,Nashville SC,1000,289000,RES,2022,21,2022,-,Right,2,2,1,-,https://cdn.sofifa.net/flags/us.png,-,-,Low,Medium,0.46011372447350773
18052,P. Kumar,Pawan Kumar,52,52,40000,GK,GK,India,https://cdn.sofifa.net/players/248/324/23_60.png,32,182,82,904,296,SC East Bengal FC,500,54000,SUB,2022,22,2022,-,Right,3,1,1,-,-,-,-,Medium,Medium,0.4971753518207921
18053,S. Banozic,Sebastian Banozic,52,66,160000,GK,GK,Sweden,https://cdn.sofifa.net/players/270/893/23_60.png,18,183,77,837,289,BK Häcken,500,300000,SUB,2022,30,2022,-,Right,3,1,1,-,https://cdn.sofifa.net/flags/se.png,-,-,Medium,Medium,0.7808698748174951
18055,J. McManus,James McManus,52,70,190000,CDM,CDM,Republic of Ireland,https://cdn.sofifa.net/players/271/618/23_60.png,17,175,68,1426,303,Bohemian FC,500,413000,SUB,2025,28,2021,-,Right,3,2,1,-,-,-,-,Medium,Medium,0.42080052465499695
18057,S. Tavora,Sahil Tavora,52,56,100000,"CDM,RM",CDM,India,https://cdn.sofifa.net/players/253/697/23_60.png,26,169,67,1536,329,Hyderabad FC,500,143000,SUB,2024,14,2019,-,Right,3,2,1,-,-,-,-,High,Medium,0.5733187371674796
18058,S. Diba,Samba Lélé Diba,52,67,180000,"CM,CAM",CAM,Senegal,https://cdn.sofifa.net/players/270/849/23_60.png,18,192,82,1472,323,Servette FC,950,374000,RES,2025,30,2022,-,Right,3,2,1,-,-,-,-,Medium,Medium,0.87245225456134
18064,D. Iordache,David Iordache,52,72,210000,CM,CB,Romania,https://cdn.sofifa.net/players/271/188/23_60.png,17,180,75,1506,330,Rapid București,500,494000,RES,2025,18,2022,-,Left,2,2,1,-,https://cdn.sofifa.net/flags/ro.png,-,-,Medium,Medium,0.8854997833160028
18065,C. Heaney,Cillian Heaney,52,63,180000,"LM,LB",RM,Republic of Ireland,https://cdn.sofifa.net/players/263/261/23_60.png,21,178,67,1305,286,Sligo Rovers,500,315000,SUB,2024,25,2021,-,Right,3,2,1,-,-,-,-,High,Low,0.6715487751117474
18066,C. Gavilán,Carlos Gavilán,52,69,200000,"CAM,ST",ST,Paraguay,https://cdn.sofifa.net/players/269/328/23_60.png,18,181,64,1459,305,General Caballero (JLM),500,555000,ST,2023,39,2022,-,Right,2,2,1,-,https://cdn.sofifa.net/flags/py.png,-,-,Medium,Medium,0.4214596370499959
18067,Wang Jinshuai,Jinshuai Wang,52,59,140000,GK,GK,China PR,https://cdn.sofifa.net/players/261/984/23_60.png,21,186,75,857,280,Dalian Professional Football Club,800,245000,SUB,2026,36,2021,-,Right,3,1,1,-,-,-,-,Medium,Medium,0.9170540016072812
18068,K. Singh,Karanjit Singh,52,52,9000,GK,GK,India,https://cdn.sofifa.net/players/208/481/23_60.png,36,181,72,1028,302,Kerala Blasters FC,500,12000,SUB,2023,1,2021,-,Right,2,1,1,-,-,-,-,Medium,Medium,0.7120978213690642
18069,O. Gallagher,Oisin Gallagher,52,69,200000,CM,RM,Republic of Ireland,https://cdn.sofifa.net/players/264/802/23_60.png,17,188,79,1442,306,Lincoln City,500,475000,RES,2024,37,2021,-,Right,3,2,1,-,-,-,-,Medium,Medium,0.8265797390937125
18070,F. Al Dawsari,Fahad Al Dawsari,52,66,180000,"LB,LM",LM,Saudi Arabia,https://cdn.sofifa.net/players/259/428/23_60.png,20,170,69,1448,318,Ettifaq FC,3000,410000,SUB,2025,29,2020,-,Left,3,2,1,-,https://cdn.sofifa.net/flags/sa.png,-,-,Medium,Medium,0.670748658886934
18071,J. Morris,Jake Morris,52,61,170000,"LB,CB",CB,United States,https://cdn.sofifa.net/players/266/853/23_60.png,23,187,80,1289,280,Columbus Crew,1000,289000,RES,2023,33,2022,-,Left,3,2,1,-,https://cdn.sofifa.net/flags/us.png,-,-,Medium,Medium,0.4906807067653408
18072,M. Chakladar,Monotosh Chakladar,52,57,110000,"LB,CB",CB,India,https://cdn.sofifa.net/players/269/669/23_60.png,24,180,74,1278,277,Chennaiyin FC,500,157000,RES,2027,17,2022,-,Left,3,2,1,-,-,-,-,Medium,Medium,0.620054470508549
18074,T. Al Mutairi,Turki Al Mutairi,52,61,180000,ST,ST,Saudi Arabia,https://cdn.sofifa.net/players/270/699/23_60.png,21,174,70,1303,288,Al Taawoun,5000,0,RES,2023,99,2020,YES,Right,3,2,1,-,https://cdn.sofifa.net/flags/sa.png,-,-,Medium,Medium,0.5681924475877214
18076,C. Schmidt,Christian Schmidt,52,61,180000,"ST,CAM",ST,Germany,https://cdn.sofifa.net/players/271/212/23_60.png,20,189,80,1273,268,SSV Jahn Regensburg,2000,315000,RES,2023,35,2022,-,Right,2,2,1,-,https://cdn.sofifa.net/flags/de.png,-,-,Medium,Medium,0.6875274026619261
18078,Xing Yu,Yu Xing,52,56,90000,GK,GK,China PR,https://cdn.sofifa.net/players/255/600/23_60.png,26,195,82,793,281,Chengdu Rongcheng F.C.,1000,146000,RES,2026,24,2022,-,Right,1,1,1,-,-,-,-,Medium,Medium,0.7566716695506482
18079,R. Munro,Ross Munro,52,62,160000,GK,GK,Scotland,https://cdn.sofifa.net/players/252/788/23_60.png,22,182,83,889,294,Ross County FC,750,312000,RES,2023,21,2020,-,Right,2,1,1,-,https://cdn.sofifa.net/flags/gb-sct.png,-,-,Medium,Medium,0.6372059778734034
18082,K. Molefe,Karabo Molefe,52,71,180000,GK,GK,South Africa,https://cdn.sofifa.net/players/256/323/23_60.png,19,190,73,880,292,Kaizer Chiefs,500,500000,RES,2022,34,2019,-,Right,3,1,1,-,https://cdn.sofifa.net/flags/za.png,-,-,Medium,Medium,0.6174584902585255
18086,J. Johnson,Josh Johnson,52,69,200000,CM,CAM,England,https://cdn.sofifa.net/players/271/686/23_60.png,17,180,71,1475,320,Oxford United,500,475000,RES,2024,24,2022,-,Right,2,2,1,-,https://cdn.sofifa.net/flags/gb-eng.png,-,-,Medium,Medium,0.8946493966527187
18087,B. Al Hurayji,Bessam Al Hurayji,52,60,180000,CAM,CAM,Saudi Arabia,https://cdn.sofifa.net/players/261/190/23_60.png,22,175,68,1364,289,Al Batin,2000,333000,CM,2024,6,2020,-,Right,3,2,1,-,https://cdn.sofifa.net/flags/sa.png,-,-,Medium,Medium,0.9056282590781415
18088,A. Florescu,Alexandru Florescu,52,61,180000,ST,ST,Romania,https://cdn.sofifa.net/players/271/176/23_60.png,20,180,65,1307,280,Campionii FC Arges,1000,279000,RES,2023,13,2021,-,Right,2,2,1,-,https://cdn.sofifa.net/flags/ro.png,-,-,High,Medium,0.5665375151786115
18089,J. Castilla,Juan Castilla,52,72,210000,"CM,RM",CAM,Colombia,https://cdn.sofifa.net/players/260/424/23_60.png,17,173,59,1440,300,Houston Dynamo,500,515000,RES,2022,32,2021,-,Left,2,3,1,-,https://cdn.sofifa.net/flags/co.png,-,-,High,Medium,0.6223176938220155
18090,H. Giles,Harvey Giles,52,59,120000,GK,GK,England,https://cdn.sofifa.net/players/268/617/23_60.png,17,185,82,847,287,Harrogate Town,500,234000,RES,2023,31,2022,-,Left,2,1,1,-,https://cdn.sofifa.net/flags/gb-eng.png,-,-,Medium,Medium,0.9235409020253579
18091,D. Rența,Denis Rența,52,66,170000,CDM,CB,Romania,https://cdn.sofifa.net/players/271/177/23_60.png,18,182,73,1382,295,Sepsi OSK Sf. Gheorghe,550,336000,SUB,2025,24,2022,-,Right,3,2,1,-,https://cdn.sofifa.net/flags/ro.png,-,-,Medium,Medium,0.7621299581612756
18093,Hong Jang Woo,Jang Woo Hong,52,62,170000,"RB,RM",RM,Korea Republic,https://cdn.sofifa.net/players/266/317/23_60.png,20,175,70,1428,303,Jeonbuk Hyundai Motors,1000,255000,RES,2027,22,2022,-,Right,3,3,1,-,-,-,-,Medium,Medium,0.9736635708853374
18095,O. Larraz,Oliver Larraz,52,66,190000,"CM,CAM",CAM,United States,https://cdn.sofifa.net/players/261/453/23_60.png,20,178,63,1423,299,Colorado Rapids,950,394000,RES,2022,30,2021,-,Right,3,2,1,-,https://cdn.sofifa.net/flags/us.png,-,-,Medium,High,0.678144816928767
18096,Lee Joon Ho,Joon Ho Lee,52,65,190000,ST,ST,Korea Republic,https://cdn.sofifa.net/players/266/319/23_60.png,19,186,84,1234,260,Jeonbuk Hyundai Motors,1000,366000,RES,2027,44,2022,-,Right,3,2,1,-,-,-,-,Medium,Medium,0.9030080913955295
18098,C. Mutawe,Charles Mutawe,52,55,100000,CB,CB,Republic of Ireland,https://cdn.sofifa.net/players/264/016/23_60.png,21,184,60,1317,279,Drogheda United,500,163000,SUB,2022,18,2021,-,Right,3,2,1,-,-,-,-,Medium,High,0.44388326715642723
18099,Xu Shilong,Shilong Xu,52,62,160000,GK,GK,China PR,https://cdn.sofifa.net/players/261/902/23_60.png,21,193,85,843,289,Henan Songshan Longmen FC,900,280000,RES,2026,34,2022,-,Right,3,1,1,-,-,-,-,Medium,Medium,0.7073264923355467
18100,J. Searle,Jamie Searle,52,65,170000,GK,GK,New Zealand,https://cdn.sofifa.net/players/263/373/23_60.png,21,199,85,815,284,Barnsley,1000,404000,RES,2024,20,2022,-,Right,3,1,1,-,https://cdn.sofifa.net/flags/nz.png,-,-,Medium,Medium,0.41944350262804087
18101,B. Brooks,Billy Brooks,52,68,200000,"CM,CAM",CAM,Republic of Ireland,https://cdn.sofifa.net/players/264/468/23_60.png,18,178,74,1453,314,Lincoln City,600,475000,RES,2023,35,2021,-,Right,3,2,1,-,-,-,-,Medium,Medium,0.6785547136630297
18104,J. Scanlon,Jordan Scanlon,52,62,170000,CM,CAM,England,https://cdn.sofifa.net/players/265/629/23_60.png,18,172,70,1473,314,Rochdale,700,332000,RES,2023,29,2021,-,Right,3,2,1,-,https://cdn.sofifa.net/flags/gb-eng.png,-,-,Medium,Medium,0.679620571422016
18105,G. De Nitti,Gianni De Nitti,52,68,180000,GK,GK,Switzerland,https://cdn.sofifa.net/players/263/070/23_60.png,19,184,78,873,294,FC Zürich,800,383000,SUB,2023,34,2021,-,Right,2,1,1,-,https://cdn.sofifa.net/flags/ch.png,-,-,Medium,Medium,0.6725629212617033
18110,Z. Sapsford,Zac Sapsford,52,62,170000,"ST,CAM",ST,Australia,https://cdn.sofifa.net/players/269/475/23_60.png,19,178,70,1367,298,Western Sydney Wanderers,1000,247000,SUB,2025,35,2022,-,Right,2,2,1,-,https://cdn.sofifa.net/flags/au.png,-,-,High,Low,0.5721835943816944
18111,D. Hrezdac,Denis Hrezdac,52,64,180000,CDM,RB,Romania,https://cdn.sofifa.net/players/257/812/23_60.png,20,182,73,1389,299,AFC UTA Arad,900,279000,SUB,2023,97,2018,-,Right,2,2,1,-,https://cdn.sofifa.net/flags/ro.png,-,-,Medium,Medium,0.7353890644161456
18113,Hu Hetao,Hetao Hu,52,69,190000,LWB,LWB,China PR,https://cdn.sofifa.net/players/269/476/23_60.png,18,173,65,1301,272,Chengdu Rongcheng F.C.,500,413000,RES,2027,2,2022,-,Right,3,2,1,-,-,-,-,Medium,Medium,0.7693610140401167
18116,Wen Junjie,Junjie Wen,52,56,100000,CB,CB,China PR,https://cdn.sofifa.net/players/243/109/23_60.png,25,184,72,1194,258,Meizhou Hakka,1000,163000,SUB,2025,2,2022,-,Right,2,2,1,-,-,-,-,Medium,Medium,0.6656580811766402
18119,S. Pereira,Sanson Pereira,52,59,150000,LB,LB,India,https://cdn.sofifa.net/players/257/688/23_60.png,24,172,61,1318,277,FC Goa,500,233000,SUB,2024,2,2020,-,Left,2,2,1,-,-,-,-,Medium,Medium,0.5590310940437194
18120,L. D'Cunha,Leander D'Cunha,52,58,120000,"RB,CM",CB,India,https://cdn.sofifa.net/players/257/685/23_60.png,24,177,64,1317,279,FC Goa,500,186000,SUB,2023,6,2020,-,Right,2,2,1,-,-,-,-,Medium,High,0.7831395122548768
18121,H. Furayj,Hussain Furayj,52,64,180000,CB,CB,Saudi Arabia,https://cdn.sofifa.net/players/271/251/23_60.png,19,178,70,1223,263,Al Khaleej,1000,333000,RES,2025,33,2022,-,Right,3,2,1,-,https://cdn.sofifa.net/flags/sa.png,-,-,Medium,Medium,0.9948936531109882
18123,G. Cowmeadow,George Cowmeadow,52,63,170000,ST,ST,Wales,https://cdn.sofifa.net/players/264/568/23_60.png,18,185,70,1262,274,Swindon Town,1000,332000,RES,2023,32,2021,-,Right,3,2,1,-,https://cdn.sofifa.net/flags/gb-wls.png,-,-,Medium,Medium,0.8487208040690075
18124,J. Carter,Jack Carter,52,64,170000,RWB,RWB,England,https://cdn.sofifa.net/players/271/229/23_60.png,17,168,59,1390,295,Forest Green Rovers,500,332000,RES,2023,32,2021,-,Right,3,2,1,-,https://cdn.sofifa.net/flags/gb-eng.png,-,-,High,Medium,0.49172012699024426
18125,A. Badolato,Alex Badolato,52,68,200000,"ST,CAM",ST,Australia,https://cdn.sofifa.net/players/264/063/23_60.png,17,170,70,1332,280,Western Sydney Wanderers,500,375000,RES,2023,37,2021,-,Right,1,2,1,-,https://cdn.sofifa.net/flags/au.png,-,-,High,Low,0.4508125572543804
18126,D. Norris,Danny Norris,52,63,170000,"LM,LB",LM,Republic of Ireland,https://cdn.sofifa.net/players/262/016/23_60.png,19,177,65,1422,298,UCD AFC,500,298000,SUB,2022,25,2021,-,Left,4,3,1,-,-,-,-,Medium,Medium,0.4587687405807199
18127,B. Schieber,Bennet Schieber,52,66,170000,CB,CB,Germany,https://cdn.sofifa.net/players/270/723/23_60.png,18,189,81,1210,258,SV Sandhausen,500,378000,RES,2027,38,2022,-,Right,3,2,1,-,https://cdn.sofifa.net/flags/de.png,-,-,Medium,Medium,0.6486055114023785
